"","ISO","Indicator","value.1992","value.2008","value.1993","value.1996","value.1991","value.1998","value.2015","value.2006","value.1990","value.1995","value.2005","value.2014","value.1994","value.2013","value.2016","value.2004","value.2002","value.2009","value.2010","value.1997","value.2011","value.2012","value.2000","value.2007","value.1999","value.2003","value.2001"
"1648","HTI","SUSI",1.49143393875127,1.55504211020937,1.50764517721596,1.50764517721596,1.49143393875127,1.52385641568065,1.54006765414533,1.54506297152548,1.4590114618219,1.50764517721596,1.54790088055735,1.54080049052303,1.50764517721596,1.54216755241976,1.54006765414533,1.55048233761679,1.53829041443605,1.55199283549443,1.54908148137286,1.52385641568065,1.54640730882981,1.5440695788504,1.54006765414534,1.54206684819718,1.52385641568065,1.53653505185041,1.53950035332332
"1675","HND","SUSI",0.652645234740577,0.739707479921026,0.652645234740577,0.652645234740577,0.652645234740577,0.670525926103333,0.715227654510222,0.730415932638645,0.634764543377822,0.652645234740577,0.720521608502808,0.717248416390547,0.652645234740577,0.721018025341535,0.715227654510222,0.722774145596201,0.710779808570918,0.74561707918852,0.740082859589669,0.652645234740577,0.732708954443977,0.726262773860305,0.715227654510222,0.746333019989909,0.697346963147466,0.724046381717094,0.713807887303586
"1702","HUN","SUSI",0.224648128705116,0.113082485300477,0.20659604693417,0.228659702431994,0.210607620661047,0.264763865973887,0.113958409204249,0.124181909954897,0.204590260070731,0.210607620661047,0.135150580060348,0.103626323708033,0.210607620661047,0.113703139242971,0.126620454671388,0.146466891673118,0.219954313751788,0.112482866587035,0.111519854901652,0.24671178420294,0.115654799187064,0.109508609930045,0.236682849885748,0.113077391672286,0.238688636749186,0.230521380294081,0.229801483590462
"1729","IND","SUSI",1.37070374188492,1.87864622189632,1.37622501347047,1.49785780242972,1.36520993931224,1.57891885938969,2.045277073835,1.82731276446748,1.35971613673955,1.4573135394433,1.80248434649462,2.04275780630349,1.41676927645689,2.03805826523973,2.045277073835,1.77526609231357,1.72491436466484,1.92741317661734,1.93703767964693,1.53840206541613,1.9487523617305,2.00554854731176,1.66000738536252,1.85278410676632,1.6194631223761,1.74930181150806,1.7023027160068
"1756","IDN","SUSI",0.39201926884338,0.539083012254316,0.392463735134586,0.393619347491721,0.39201926884338,0.445799690079264,0.488912920326211,0.559571470717412,0.39201926884338,0.392908201425792,0.569203983998357,0.491368199388092,0.392463735134586,0.495948373835639,0.488912920326211,0.558831293628098,0.527932788133286,0.528866788565885,0.519112651033973,0.424198628326669,0.510153161504408,0.50232088182302,0.488912920326211,0.549428760253434,0.46757853834834,0.544346695961215,0.509033148558223
"1783","IRQ","SUSI",1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689,1.52567602687689
"1810","ISR","SUSI",1.44780074998604,1.6558083485508,1.48651199998566,1.50199649998551,1.40908949998641,1.53296549998521,1.58183052047655,1.68601940855567,1.59490349998462,1.50199649998551,1.70018548210019,1.5854509286786,1.51748099998536,1.59220458100031,1.58183052047655,1.71307141683075,1.65601730559846,1.64074411385349,1.62636124386827,1.50199649998551,1.61315011447666,1.60160110156016,1.59490349998462,1.6710635720787,1.56393449998492,1.68587157382439,1.62320165403535
"1837","ITA","SUSI",0.929854308029891,0.771743292836592,0.912347637356924,0.910346874994299,0.947360978702859,0.927853545667266,0.621141576479785,0.858904321862296,0.964867649375826,0.910847065584955,0.895099138650797,0.629738863296479,0.91159735147094,0.645776581373983,0.621141576479785,0.925924194743871,0.963450571038757,0.723412863880994,0.677877727760027,0.910096779698971,0.664252359938197,0.653075109629446,0.96436745878517,0.821807509766568,0.945360216340234,0.952604295028207,0.967759974803903
"1864","JAM","SUSI",1.6006929652465,1.70382706857261,1.6006929652465,1.6006929652465,1.6006929652465,1.6006929652465,1.66472068385636,1.69684162521024,1.6006929652465,1.6006929652465,1.72111545615409,1.67152252860613,1.6006929652465,1.68421095820369,1.66472068385636,1.74319574539022,1.71393553212076,1.67709233437382,1.74838281536231,1.6006929652465,1.72356239565387,1.70186467857697,1.66472068385636,1.73090075365229,1.66472068385636,1.69930500239849,1.66016748927858
"1891","JPN","SUSI",2.23289035898034,2.05818050268987,2.21695252629668,2.17073281151407,2.25121886656654,2.13487268797585,2.04530655782403,2.06142119869907,2.26795359088438,2.18746753583191,2.06307706157703,2.05315777135041,2.20260847688139,2.05492099825024,2.03359997899756,2.07027325276267,2.08322972063091,2.05926079289744,2.05984998135126,2.15240430392787,2.04971201768171,2.05256438172874,2.1045908058769,2.06016513628926,2.11893485529219,2.07687343364921,2.09288564795575
"1918","JOR","SUSI",5.84562138517321,7.1779947581187,6.10351644628379,6.44737652776457,5.50176130369243,6.44737652776457,7.3452334071866,6.75098236276812,5.41579628332224,6.27544648702418,6.54278496666964,7.38323070898351,6.27544648702418,7.38312082870228,7.48514261494253,6.55112336026783,6.59284227219582,7.1899477813931,7.17270819191458,6.44737652776457,7.04540980538605,6.93412706288261,6.61071006646793,6.38878769925651,6.44737652776457,6.56634226625124,6.59728193416548
"1945","KAZ","SUSI",1.02417937977378,0.575161909414356,1.02417937977378,0.820379773005983,NA,0.719631379829809,0.620809558851606,0.554727126546814,NA,0.877950283392367,0.573860099592952,0.620219487857466,0.921128166182156,0.619118746140749,0.620809558851606,0.588684304093693,0.528930081453186,0.591682039650511,0.613551734110568,0.770005576417896,0.615704945521755,0.617587257446997,0.60449035905704,0.591886932149382,0.662060869443425,0.557690016819375,0.57615660460511
"1972","KEN","SUSI",0.0992967930621084,0.207868466679304,0.0992967930621084,0.108189043187073,0.0889225012496493,0.117081293312038,0.239349732530306,0.18994184683939,0.0800302511246844,0.103742918124591,0.173655529696472,0.23898460233683,0.100778834749603,0.238303474065853,0.239349732530306,0.154646123334176,0.1339240735657,0.224728915246352,0.23485866115376,0.111153126562062,0.236191047437733,0.237355803753959,0.125973543437003,0.198841545630525,0.121527418374521,0.153879418257921,0.129104350208983
"1999","KWT","SUSI",2.09291163791596,5.61848911791288,2.09291163791596,3.48818606319327,2.09291163791596,4.18582327583192,4.88346048847058,5.48619094537736,2.09291163791596,3.48818606319327,4.45606552994427,5.05691402253092,3.48818606319327,5.38048108945776,4.88346048847058,4.65466823025458,4.7164299790722,5.56544958665948,5.45760810351342,4.18582327583192,5.31998359061911,5.18281583196365,4.88346048847058,5.0881169427017,4.88346048847058,4.5514555497221,4.83014379472992
"2026","KGZ","SUSI",1.66011194277989,1.47453561760188,1.77551197852427,1.77056626270665,NA,1.76397197494983,1.30214905198052,1.54822299492287,NA,1.77551197852427,1.58340526267415,1.31084736348569,1.77551197852427,1.32707353700352,1.30214905198052,1.64876209022912,1.70417989729844,1.43663942246625,1.40569493811469,1.76726911882824,1.37699299545854,1.34964940644501,1.73100053616572,1.51253695886586,1.73100053616572,1.68241141810392,1.71967706240304
"2053","LVA","SUSI",0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2080","LBN","SUSI",0.770060686465768,0.852932918114291,0.787969074523111,0.868556820781157,0.770060686465768,0.931236178981859,0.785730526015944,0.880377026072092,0.770060686465768,0.841694238695142,0.893245665955348,0.78901935049057,0.814831656609127,0.795154453442821,0.785730526015944,0.90495141159373,0.923092365592541,0.839248377311412,0.826182796806993,0.895419402867172,0.814181640236866,0.803690371236864,0.931236178981859,0.866790955579795,0.931236178981859,0.915048799351406,0.928636646681304
"2107","LSO","SUSI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2134","LBR","SUSI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2161","LBY","SUSI",6.29614746211794,7.059755166384,6.29614746211794,6.29614746211794,6.29614746211794,6.29614746211794,8.51989316150427,6.72200268375482,6.29614746211794,6.29614746211794,6.5703524452376,8.44843532459193,6.29614746211794,8.31513505588353,8.51989316150427,6.43353449623302,6.2549656564721,7.35708562365128,7.64096763926296,6.29614746211794,7.90172241519096,8.12967115340718,6.29614746211794,6.87693152913528,6.29614746211794,6.32397361121303,6.22714032854343
"2188","LTU","SUSI",0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2215","MDG","SUSI",1.19537956031906,1.19427985511178,1.19537956031906,1.19537956031906,1.19537956031906,1.19537956031906,1.19427985511178,1.19427985511178,1.19537956031906,1.19537956031906,1.19427985511178,1.19427985511178,1.19537956031906,1.19427985511178,1.19427985511178,1.19427985511178,1.19427985511178,1.19427985511178,1.19427985511178,1.19537956031906,1.19427985511178,1.19427985511178,1.19427985511178,1.19427985511178,1.19427985511178,1.19427985511178,1.19427985511178
"2242","MWI","SUSI",0.230877979137964,0.525867715326266,0.230877979137964,0.329825684482806,0.164912842241403,0.387545179267297,0.453510316163858,0.551664206956522,0.164912842241403,0.296843116034525,0.546194173937576,0.457051422036062,0.263860547586244,0.4636571406624,0.453510316163858,0.558286892001707,0.455120325607395,0.511133451406329,0.497065627414836,0.354562610819016,0.484143877916924,0.472847837477733,0.453510316163858,0.540788784609509,0.420527747715577,0.504637171845747,0.451430023661983
"2269","MYS","SUSI",0.473996325675621,0.467651206890467,0.483476252189134,0.49160190348643,0.465870674378325,0.495664729135078,0.499727554783726,0.479811726050184,0.463162123945893,0.49160190348643,0.485953712027275,0.503097768457386,0.49160190348643,0.508420713939382,0.499727554783726,0.491387576307222,0.497791707760575,0.460891532234153,0.472344114807627,0.494310453918862,0.483828123831377,0.495715176284237,0.499727554783726,0.474469621674963,0.49837327956751,0.495863265280009,0.499603318872075
"2296","MLI","SUSI",0.213329668017533,0.723693620461059,0.216064663761347,0.232474638224235,0.213329668017533,0.546999148762905,0.656587598911611,0.741103182347905,0.213329668017533,0.232474638224235,0.719363686960646,0.665237906075659,0.216064663761347,0.681374530401306,0.656587598911611,0.694433078407866,0.683049994429846,0.73230387040878,0.702749955731492,0.300849531819598,0.714096967460032,0.7001214615188,0.645458995540228,0.737035758314659,0.601699063639195,0.695082541369606,0.652080669701822
"2323","MLT","SUSI",1.98358228613413,4.55820282564015,1.98358228613413,3.96716457226825,1.98358228613413,3.96716457226825,3.96716457226825,4.86122957831668,1.98358228613413,1.98358228613413,5.13690474634165,4.06580018154951,1.98358228613413,4.249798939272,3.44765492589979,3.59177873859531,3.85085872358851,4.24550565427146,4.31697871784614,3.96716457226825,4.01703836947673,3.75483406772381,3.96716457226825,4.87486446439042,3.96716457226825,3.73598455428177,3.93003935881688
"2350","MRT","SUSI",0.259380561100413,0.261892152338089,0.291803131237965,0.291803131237965,0.259380561100413,0.291803131237965,0.236221582430734,0.272375497794673,0.259380561100413,0.291803131237965,0.277291175785008,0.237477876975508,0.291803131237965,0.239821418392815,0.236221582430734,0.281762641046067,0.288692284668441,0.256664809227798,0.251673902100147,0.291803131237965,0.247089593133113,0.243082044504676,0.291803131237965,0.26718576925304,0.291803131237965,0.285619731399871,0.290810138673799
"2377","MUS","SUSI",4.56344150061705,5.79685726426667,4.83187923594746,4.83187923594746,4.56344150061705,5.36875470660829,5.36875470660829,5.74089716027505,4.56344150061705,4.83187923594746,5.71465726837531,5.36268728190092,4.83187923594746,5.35136886843071,5.36875470660829,5.69078858427632,5.65379814269077,5.96344560629521,5.5727640855532,4.83187923594746,5.59606984161555,5.33562128478091,5.36875470660829,5.76859993417302,5.36875470660829,5.94020893062732,5.64249303680928
"2404","MEX","SUSI",1.81535389510187,2.01692118249612,1.82457946407698,1.8525537700015,1.72607419534276,1.86296973497339,2.20792579230352,1.94666661226087,1.66655439550336,1.84332820102639,1.92850120551898,2.18250568879649,1.83380503305209,2.15299222453056,2.22846432971884,1.9119773434273,1.88636952387029,2.05563754715763,2.08097211327648,1.86177933897661,2.10487353690841,2.12015318347547,1.87487369494128,1.98144668841251,1.86892171495734,1.90374836379335,1.87854320174282
"2431","MNG","SUSI",1.80296303518572,1.92976456427634,1.84693774336098,1.84693774336098,1.75898832701046,1.84693774336098,2.0008492219744,1.90073501697757,1.7150136188352,1.84693774336098,1.88712295894544,1.99737040292186,1.84693774336098,1.99088087658677,2.0008492219744,1.8747409752716,1.85555202283915,1.94423965762278,1.95806003348714,1.84693774336098,1.97075449390932,1.98185184092923,1.84693774336098,1.9151059514079,1.84693774336098,1.86406026391613,1.84968745000073
"2458","MNE","SUSI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2485","MAR","SUSI",0.956963865789842,1.00992951958691,0.956963865789842,0.953160352809756,0.956963865789842,0.982067051458415,0.908982699290653,1.05019498661165,0.956963865789842,0.95468175800179,1.06863615507521,0.914743959609306,0.956203163193825,0.925491241947527,0.908982699290653,1.08495277785516,1.10076929966447,0.989625976114326,0.970239397135362,0.951638947617721,0.952555661806345,0.937370849928417,1.09769384605305,1.03037434904159,0.992716887802658,1.09469913449551,1.10249172195386
"2512","MOZ","SUSI",0.0358560960749906,0.050310865819942,0.0365390693335618,0.0368805559628474,0.0355146094457049,0.0375635292214187,0.0589064435517702,0.0468006044160512,0.0348316361871337,0.0365390693335618,0.0451546303522477,0.0584857837279857,0.0365390693335618,0.0577010682934269,0.0589064435517702,0.0436573972419072,0.041337063465721,0.0520611983679765,0.0537323622853687,0.0372220425921331,0.055267380176092,0.0566092746441202,0.0392709623678468,0.0485383420372914,0.0382465024799899,0.0423658824810562,0.0406279175919281
"2539","MMR","SUSI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2566","NAM","SUSI",0.760163779313356,0.945371877338572,0.760163779313356,0.886857742532249,0.633469816094464,0.886857742532249,0.886857742532249,0.969267875420484,0.633469816094464,0.886857742532249,0.980472793956731,0.889721371528982,0.760163779313356,0.895063298058521,0.886857742532249,0.990665162961847,1.00646076479471,0.933456541584892,0.922080143884054,0.886857742532249,0.911630556132051,0.902495650224875,0.886857742532249,0.9574382792491,0.886857742532249,0.999457110539839,1.01128825383048
"2593","NPL","SUSI",0.618958895156553,0.783574483924235,0.707381594464632,0.796506061227537,0.60001117387625,0.796506061227537,0.796506061227537,0.795118923015687,0.58948466205386,0.795804293772711,0.799630887966489,0.800216149774169,0.795804293772711,0.785085135844691,0.796506061227537,0.80275019951504,0.811825714882844,0.777425670049972,0.771638547882367,0.796506061227537,0.759233558994265,0.794451332029887,0.796506061227537,0.789619247582711,0.796506061227537,0.804083533510631,0.817162256968892
"2620","NLD","SUSI",0.290579082740617,0.3512328890557,0.282839688285056,0.239217646808256,0.297614895882036,0.281432525656772,0.408780743516461,0.317562327118437,0.305354290337598,0.231478252352695,0.296666377195795,0.399814045214445,0.256807179661804,0.39316666485566,0.414336986632219,0.273550446469346,0.276364886820344,0.362038362489998,0.373579132338696,0.247660622577959,0.380297957981898,0.387396685131128,0.350383494442681,0.339787299393463,0.316611591363869,0.250477950304542,0.310284570589127
"2647","NZL","SUSI",0.998388358248619,1.56424813815624,0.998388358248619,0.998388358248619,0.991382124155647,0.998388358248619,1.1315068060151,1.21902227841881,0.980872773016187,0.998388358248619,1.59331311514929,1.15623051943511,0.998388358248619,1.20847747673079,1.13933677170123,1.74064482486639,1.58791439991653,1.49098417519613,1.41600957027352,0.998388358248619,1.34404371455652,1.28331086009781,0.998388358248619,1.62893247186537,0.998388358248619,1.6092568620576,1.73398038572338
"2674","NIC","SUSI",0.726236841528,1.45410297804479,0.726236841528,0.726236841528,0.726236841528,0.847276315116001,1.0409394728568,1.47463828403242,0.726236841528,0.726236841528,1.44332018743854,1.07185426274779,0.726236841528,1.12952393171059,1.0409394728568,1.41210702933495,1.25396153789853,1.4198635897522,1.38548058569091,0.744392762566201,1.30837856092316,1.20976114326308,1.0409394728568,1.46769033771627,0.9441078939864,1.36071855933086,1.12622866559514
"2701","NER","SUSI",0.263451027507382,0.296817317190515,0.263451027507382,0.263451027507382,0.263451027507382,0.263451027507382,0.291392803152104,0.281967710334199,0.263451027507382,0.263451027507382,0.274561320540748,0.293828821498919,0.263451027507382,0.298373066248551,0.291392803152104,0.277180421631574,0.286989378871726,0.297929923866906,0.305287847214867,0.263451027507382,0.312153956426569,0.304695584374288,0.291392803152104,0.291690153358982,0.279417756447223,0.282640159016871,0.289987215486637
"2728","NGA","SUSI",0.0413423744892293,0.0517020216550723,0.0413423744892293,0.0413423744892293,0.0413423744892293,0.0447136410784797,0.0514561742569807,0.0518024207974793,0.040810069238295,0.0413423744892293,0.0518494983126315,0.051468205806969,0.0413423744892293,0.0514906499350832,0.0514561742569807,0.0518923215964174,0.0516040200831981,0.0516519593188158,0.0516041613331895,0.0413423744892293,0.0515602573436926,0.0515218769958241,0.0514561742569807,0.0517527186964598,0.0479074725840854,0.0517520280306302,0.0514467617246753
"2755","NOR","SUSI",1.72652362702018,2.5709813581248,1.9045157535171,2.29609843181034,1.72652362702018,2.34949606975941,2.3850944950588,2.49428342666531,1.72652362702018,2.26050000651095,2.4267211166171,2.44944249253411,2.08250788001403,2.46322282976179,2.38083539774619,2.38528478524824,2.35420055630753,2.54525517158832,2.36671165801913,2.31389764446003,2.36901223220144,2.4350551055007,2.3850944950588,2.58429541963937,2.3850944950588,2.3532560909633,2.35649265898281
"2782","OMN","SUSI",3.4383834229406,2.97071378022208,3.49475036430028,3.4383834229406,3.38201648158092,3.4383834229406,3.2485158309922,3.07337019659108,3.26928259886156,3.4383834229406,3.11383051248883,2.72526471828519,3.49475036430028,2.73696246025389,3.31798391146648,3.14319032873505,3.32452695822557,2.9148246462841,2.86044894576113,3.4383834229406,2.81126427126253,2.77115785913474,3.38201648158092,3.0246483987028,3.38201648158092,3.21328268987833,3.36366563465437
"2809","PAK","SUSI",2.32553591562442,2.68311211930706,2.36279969587478,2.42628613630133,2.3117345155317,2.48425201669078,2.64557208427107,2.61614404365959,2.17082222058496,2.37384081594896,2.58459349145876,2.64878869487659,2.36417983588406,2.65478908722784,2.64557208427107,2.56526765650635,2.47577829782081,2.69791482539018,2.685136130406,2.46078963653314,2.67339848742755,2.66313757888983,2.49667327677423,2.63042705504441,2.47735131664441,2.50170729600716,2.45716659946096
"2836","PAN","SUSI",0.895670089237598,0.940857694851587,0.895670089237598,0.951649469814948,0.867680398948923,0.979639160103623,0.979639160103623,0.95392700175655,0.867680398948923,0.923659779526273,0.974943443392653,0.977741230162437,0.923659779526273,0.977245134122546,0.979639160103623,0.996229744551778,0.984779423350788,0.951719691395353,0.959283198962903,0.979639160103623,0.966230524304232,0.972303793872918,0.979639160103623,0.932860434908171,0.979639160103623,0.989856411973794,0.981279949216239
"2863","PRY","SUSI",0.772285638066299,1.9077608041511,0.772285638066299,0.796048273083723,0.772285638066299,0.796048273083723,4.77628963850234,1.57225727154581,0.772285638066299,0.796048273083723,1.23807116229439,4.70592949401006,0.796048273083723,4.57467690405708,4.77628963850234,1.11285652088363,0.879428026703383,2.3344357194182,2.51412791324723,0.796048273083723,2.97686775737647,4.27284887571309,0.796048273083723,1.73834664312964,0.796048273083723,0.961781408264042,0.822663367559118
"2890","PER","SUSI",0.891001691307052,1.10998613156723,0.904221300970361,0.965031505421585,0.880426003576405,1.01526602214216,1.06391418570314,1.11763014434539,0.869850315845757,0.938592286094966,1.11951259164506,1.07094194338888,0.914268204314477,1.08405179989176,1.06391418570314,1.11579983747165,1.0990020532074,1.10485878964298,1.09947393999182,0.988826802815541,1.09442957534348,1.09381269358989,1.06391418570314,1.11579517674791,1.03906131953612,1.11086042766121,1.08489469635844
"2917","PHL","SUSI",0.755176549878968,0.664520220199047,0.755176549878968,0.730816016011905,0.755176549878968,0.682094948277778,0.682447004839338,0.649300675503008,0.755176549878968,0.730816016011905,0.65424437885317,0.676968035184797,0.755176549878968,0.672054837926132,0.731728273241947,0.659403569050876,0.668660451419674,0.65980004457719,0.648205443519961,0.706455482144841,0.647922771955632,0.660113465622585,0.663312976666272,0.640064482362941,0.652287399038039,0.666772398906271,0.667063005811173
"2944","POL","SUSI",0.0981160547952707,0.027557879781269,0.0905686659648652,0.0649075439414867,0.106418182508717,0.0437748552163515,0.0335858802953042,0.0363277705074691,0.113965571339122,0.0758512577455746,0.0399447953886209,0.0236124077677898,0.0830212771344598,0.0134668998269294,0.044398895414768,0.0376062895431648,0.0343492958444461,0.0230254671713813,0.0190165574032571,0.0543411995789191,0.0168581184952438,0.0148348525267871,0.0335858802953042,0.032719181465311,0.0335858802953042,0.0346541482183239,0.0332463518100995
"2971","PRT","SUSI",0.916469936453987,0.755176159350933,0.900277888106743,0.860337502183543,0.931582514911414,0.85817856240391,0.854940152734461,0.750378866248675,0.947774563258658,0.860337502183543,0.74300353020243,0.850557673305476,0.879767960200235,0.842224814691156,0.85307143108914,0.75192900534771,0.779879318282111,0.747408279177399,0.774892407571252,0.861416972073359,0.800722051234237,0.824061227847592,0.854940152734461,0.759160459611126,0.854940152734461,0.764521554871555,0.799684407134209
"2998","PRI","SUSI",1.03947810506988,0.835760969490105,1.03947810506988,1.03947810506988,1.03947810506988,1.03947810506988,0.571712957788432,0.943592877148668,1.03947810506988,1.03947810506988,0.994155642377411,0.584635229395817,1.03947810506988,0.608740944766131,0.571712957788431,1.04014922630783,1.11142768357982,0.781992410407231,0.730655836719924,1.03947810506988,0.683501540101657,0.642279812225902,1.14342591557686,0.890211222295075,1.03947810506988,1.07982333726646,1.13321197357445
"3025","QAT","SUSI",2.06296366901467,3.75959412140265,3.35231596214883,3.35231596214883,1.547222751761,3.35231596214883,4.19039495268604,3.65723670273039,1.547222751761,3.35231596214883,3.59109368472079,4.09756409500804,3.35231596214883,4.02574236005526,4.19039495268604,3.46267412740516,3.28441616987489,3.82322987664759,3.86207604014857,3.35231596214883,3.90253092572194,3.94877325762899,3.35231596214883,3.71258798293821,3.35231596214883,3.39365073647307,3.3387692278807
"3052","ROU","SUSI",0.211139898385553,0.207504302500175,0.211276117674834,0.210867459806991,0.213183187724768,0.210186363360586,0.200542767425683,0.210139193624641,0.215839463865747,0.211820994831958,0.212646835019052,0.200857725197934,0.211412336964115,0.201445259854549,0.200542767425683,0.213844770213866,0.215529643442981,0.206190458553804,0.204741296170789,0.210390692294507,0.203267418626195,0.202262711096859,0.209913924782024,0.20876865398573,0.210050144071305,0.214752738096653,0.216133180483762
"3079","RWA","SUSI",0.116086615369675,0.269237147632472,0.116086615369675,0.203151576896931,0.116086615369675,0.232173230739349,0.261194884581768,0.255488856025739,0.116086615369675,0.145108269212093,0.256932624206098,0.261588465683968,0.145108269212093,0.262322667402754,0.261194884581768,0.258245924075656,0.260281207709547,0.267599487522044,0.266035899797772,0.203151576896931,0.264599694105742,0.263344180092041,0.261194884581768,0.270895570482972,0.232173230739349,0.259378777841207,0.260903235887469
"3106","LCA","SUSI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3133","STP","SUSI",2.30089705073317,1.06267888999145,2.30089705073317,2.30089705073317,2.30089705073317,2.30089705073317,0,1.49665561716987,2.30089705073317,2.30089705073317,1.70014884888141,0.0520065466859838,2.30089705073317,0.149021611056616,0,1.88525310474353,2.17211802512657,0.846283726421027,0.639676250794102,2.30089705073317,0.449900629058905,0.284001027163666,2.30089705073317,1.28181757555714,2.30089705073317,2.04492421880799,2.25979035775104
"3160","SAU","SUSI",4.84636113721717,4.87604032716471,4.84937504339703,4.85841676193662,4.82224988777828,4.86444457429634,4.87047238665606,4.87831416230139,4.82224988777828,4.85540285575675,4.87938037168859,4.87074487664409,4.85238894957689,4.87125319022022,4.87047238665606,4.88035023144043,4.87582629014926,4.87490651768711,4.87382399111792,4.86143066811648,4.87282965559308,4.87196041924854,4.87047238665606,4.87718851141479,4.8674584804762,4.88118683342099,4.87327131183646
"3187","SEN","SUSI",0.374776527005007,0.602137161007801,0.380130477390793,0.439023931634437,0.369422576619221,0.503271336263867,0.567518740893296,0.616274628875919,0.364068626233435,0.406900229319722,0.622903737868481,0.569212935159162,0.380130477390793,0.572373351995753,0.567518740893296,0.628933797329311,0.638278868943573,0.595087751488348,0.588357191149366,0.471147633949152,0.582174954668905,0.576770516725017,0.567518740893296,0.609275945029675,0.535395038578582,0.634135332580358,0.598392602958176
"3214","SRB","SUSI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3241","SLE","SUSI",0.296698962259187,0.30692996095778,0.296698962259187,0.296698962259187,0.286467963560595,0.296698962259187,0.30692996095778,0.30692996095778,0.286467963560595,0.296698962259187,0.30692996095778,0.30692996095778,0.296698962259187,0.30692996095778,0.30692996095778,0.30692996095778,0.30692996095778,0.30692996095778,0.30692996095778,0.296698962259187,0.30692996095778,0.30692996095778,0.30692996095778,0.30692996095778,0.296698962259187,0.30692996095778,0.30692996095778
"3268","SVK","SUSI",NA,0.275423140971765,0.35432899551762,0.285227490167711,NA,0.267584552631564,0.11328623049526,0.273988806632552,NA,0.319043120445326,0.295200728745002,0.118776830872693,0.345507526749547,0.139210394161905,0.117293138969369,0.294463660439309,0.272650648621312,0.228446152319548,0.187885312274904,0.251411859890096,0.177721240005656,0.154507189446683,0.269054797426243,0.279627066888895,0.261703573452848,0.283748745487234,0.270202605078839
"3295","SVN","SUSI",0.352175143742486,1.287071753206,0.352175143742486,0.352175143742486,NA,0.352175143742486,0.528262715613729,0.726566436480859,NA,0.352175143742486,0.765499761477842,0.450169077734955,0.352175143742486,0.468730476553856,0.510653958426605,0.80091481725729,0.684639378715903,0.963414544970358,0.900167893057793,0.352175143742486,0.842073805934585,0.593466482031162,0.528262715613729,1.23383262007534,0.352175143742486,0.997756655252433,0.872573124868667
"3322","SOM","SUSI",2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663,2.2596518015663
"3349","ZAF","SUSI",1.45902107707688,1.90621914006019,1.49431997410293,1.64728186121583,1.41195588104214,1.74729540278965,2.17991829143849,1.85930342066691,1.41195588104214,1.59433351567675,1.83713716801436,2.17505991772458,1.49431997410293,2.16599691568684,2.17991829143849,1.81661938023179,1.78285355146197,1.92977175473324,1.95257913014089,1.76259159150094,2.04955729739716,2.15338734075981,1.76259159150094,1.88252916923968,1.76259159150094,1.79833272154623,1.76839406600592
"3376","ESP","SUSI",0.881370185417613,1.01681908617214,0.894320085291513,0.933169784913212,0.877485215455443,0.945860686789634,1.06944321829392,1.01282048825138,0.881111187420135,0.913485937104885,1.01292411052881,1.06823636663964,0.947155676777024,1.06598505794129,1.06944321829392,0.99431968019822,0.981891913338984,0.975411066297072,0.983898163176206,0.94119872283503,0.992056020727497,1.06285275745216,0.967357520580307,1.01107483573052,0.95673860268371,0.982651853655956,0.966191789683744
